Bus_name,Bus Type,Departure Time,Arrival Time,Duration,Fare,Rating,Seat_Availability,Bus Link,Bus Route
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:00,04:00,08h 00m,550,3.6,19,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),18:15,02:00,07h 45m,550,2.8,27,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur
Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,19:30,05h 15m,454,4.5,,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Mahalaxmi Travels,Tata A/C Seater (2+2),14:35,20:00,05h 25m,410,4.6,,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater (2+1),18:00,01:30,07h 30m,450,3.7,13,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:15,01:30,06h 15m,500,3.4,31,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,02:00,06h 25m,500,3.8,8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:00,01:00,05h 00m,450,3.3,13,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:15,02:00,05h 45m,500,3.9,26,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,03:30,06h 45m,550,3.0,9,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:55,02:45,05h 50m,400,3.9,5,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,03:45,06h 15m,550,4.1,8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
NETWORK TRAVELS,NON A/C Seater (2+1),18:30,07:00,12h 30m,700,4.5,10,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Deep Travels,Non AC Seater (2+1),19:30,06:30,11h 00m,650,3.7,21,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Guwahati to Haflong
Maa Jagadamba,NON A/C Seater (2+3),15:40,19:30,03h 50m,250,3.7,,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),15:30,19:30,04h 00m,240,,,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,01:00,05h 20m,400,2.4,37,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:15,02:00,04h 45m,400,2.3,34,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,520,2.8,50,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,600,,15,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Neha Travels,NON A/C Seater (2+2),22:40,04:00,05h 20m,650,1.9,35,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Maa Laxmi,NON A/C Seater Push Back (2+1),23:00,05:00,06h 00m,500,2.8,36,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Basudev Transline,A/C Seater (2+2),15:15,19:40,04h 25m,299,3.0,,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15,22:55,03h 40m,509,3.6,,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Megha Transport,NON A/C Seater / Sleeper (3+1),19:30,23:39,04h 09m,400,3.7,,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,00:00,04h 05m,540,3.4,24,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
NEELAKANTHA (RIYA),Tempo Traveler NON A/C,15:45,20:00,04h 15m,250,,,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Maa Laxmi,NON A/C Seater Push Back (2+1),18:15,21:30,03h 15m,500,2.8,,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Murugan RC Travels,Non AC Seater (2+1),18:55,23:00,28h 05m,326,2.6,25,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Deep Travels,NON AC Seater / Sleeper 2+1,20:00,05:45,09h 45m,650,3.3,28,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
RAYAN TRAVELS,NON A/C Seater (2+1),18:30,05:15,10h 45m,650,2.9,8,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),18:30,05:00,10h 30m,550,2.7,22,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
DESTINY TRAVELS,NON AC Seater / Sleeper 2+1,19:45,23:45,04h 00m,428,,,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:30,03:45,06h 15m,550,4.0,20,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
Pranjit Travels (Under ASTC),Non AC Seater (2+1),23:15,05:30,06h 15m,500,3.8,8,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:30,07h 30m,450,2.0,30,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
DESTINY TRAVELS,NON A/C Seater (2+1),23:01,03:45,04h 44m,447,,29,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
Air Bus Travels,NON AC Seater / Sleeper 2+1,18:30,02:00,07h 30m,500,3.2,18,https://www.redbus.in/bus-tickets/biswanath-charali-to-dibrugarh,Biswanath Charali to Dibrugarh
NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,23:00,06h 00m,350,4.3,,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Megha Transport,NON A/C Seater / Sleeper (3+1),17:45,23:39,05h 54m,500,4.7,,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,00:30,05h 30m,300,4.6,27,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Maa Laxmi,NON A/C Seater Push Back (2+1),17:00,21:30,04h 30m,400,2.1,,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30,00:00,05h 30m,567,2.7,24,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,520,2.6,31,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),21:00,04:00,07h 00m,550,3.8,19,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,600,,18,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),19:00,02:00,07h 00m,500,2.8,24,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Neha Travels,NON A/C Seater (2+2),18:00,03:15,09h 15m,650,2.3,33,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,500,3.9,37,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
KIRAN TRAVELS,A/C Seater (2+1),22:50,07:30,08h 40m,600,4.6,6,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),22:10,05:30,07h 20m,400,4.1,7,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06:00,06h 55m,620,4.6,6,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),22:20,06:00,07h 40m,450,4.2,16,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Deep Travels,NON AC Seater / Sleeper 2+1,22:20,05:00,06h 40m,499,4.0,11,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
DESTINY TRAVELS,NON A/C Seater (2+1),21:30,03:45,06h 15m,494,,22,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,06:15,07h 30m,650,3.2,3,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:15,03:45,07h 30m,550,4.0,17,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:11,06:30,07h 19m,500,3.2,5,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Drishti Travels,NON A/C Seater (2+1),21:00,05:30,08h 30m,432,2.9,7,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Puja Transport,NON AC Seater / Sleeper 2+1,18:30,05:00,10h 30m,600,3.6,6,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Puja Transport,Non AC Seater (2+2),17:30,04:00,10h 30m,600,3.1,13,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),16:40,03:00,10h 20m,600,,18,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),18:00,04:30,10h 30m,500,2.0,9,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Neha Travels,NON A/C Seater (2+2),15:00,03:15,12h 15m,650,1.9,26,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:30,04:00,09h 30m,550,3.3,18,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),17:00,02:00,09h 00m,550,2.8,19,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Tinsukia to Tezpur
Deep Travels,Non AC Seater (2+1),19:00,06:30,11h 30m,650,2.9,22,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),18:30,05:05,10h 35m,650,2.3,27,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),18:45,05:00,10h 15m,650,1.9,26,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
JAYSIKA,NON A/C Seater (2+1),16:30,04:30,12h 00m,650,2.5,34,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
Arhans Tour And Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,600,2.8,44,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
SEEMA TRAVELS,A/C Seater (2+2),17:30,05:00,11h 30m,750,2.7,36,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Silchar to Guwahati
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15,04:00,04h 45m,550,2.9,18,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,500,2.8,50,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
DESTINY TRAVELS,NON A/C Seater (2+1),23:30,03:45,04h 15m,437,,21,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur
Puja Transport,Non AC Seater (2+2),20:00,06:00,10h 00m,550,3.6,20,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,05:00,09h 15m,500,3.4,19,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,05:10,07h 40m,600,,15,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Puja Transport,NON AC Seater / Sleeper 2+1,20:00,05:30,09h 30m,600,2.3,2,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:00,04:45,08h 45m,550,3.2,7,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
J.S. Travels,Non AC Seater (2+1),21:00,06:30,09h 30m,550,2.0,17,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Maa Laxmi,NON A/C Seater Push Back (2+1),23:00,08:00,09h 00m,550,2.4,24,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Neha Travels,NON A/C Seater (2+2),22:40,05:30,06h 50m,650,1.1,4,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia
Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,01:00,05h 05m,585,3.4,21,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,01:40,04h 55m,530,4.8,11,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Maa Laxmi,NON A/C Seater Push Back (2+1),18:15,22:30,28h 15m,500,2.8,27,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Dibrugarh to Bokakhat
Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),14:15,18:00,03h 45m,486,4.2,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo A/C Seater (2+2),14:20,18:10,03h 50m,486,4.7,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Greenline,Volvo A/C Seater (2+2),14:50,18:50,04h 00m,486,4.0,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Express Line,Volvo A/C Seater (2+2),15:10,19:00,03h 50m,486,4.5,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),15:30,19:20,03h 50m,486,4.4,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Greenline (Karunamoyee),Volvo A/C Seater (2+2),15:30,19:30,04h 00m,486,4.3,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),16:00,20:00,04h 00m,486,4.3,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),16:00,19:50,03h 50m,486,4.3,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),16:20,20:25,04h 05m,486,3.9,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:30,20:30,04h 00m,486,3.8,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:45,20:45,04h 00m,486,4.2,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Greenline,Volvo A/C Seater (2+2),17:10,21:00,03h 50m,486,3.8,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),17:30,21:20,03h 50m,486,4.1,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:50,21:35,03h 45m,486,4.2,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:15,22:00,03h 45m,486,3.5,,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata
Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05:00,05h 25m,420,3.2,17,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Aradhana Bus Service,Non AC Seater (2+3),16:50,23:30,06h 40m,333,1.0,,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:55,05h 20m,475,1.2,,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Satya Paribahan,A/C Seater (2+3),23:00,05:10,06h 10m,389,2.6,16,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Arunita Paribahan,A/C Seater (2+3),23:35,05:00,05h 25m,370,2.9,20,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
The Joy Ride,A/C Seater / Sleeper (2+2),21:15,03:35,06h 20m,650,3.1,43,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,570,1.0,32,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,18:45,03h 45m,161,3.7,,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
SBSTC-SURI - KOLKATA - 15:15 - (Suri Depot) - 1364,Non AC Seater (2+3),15:15,20:15,05h 00m,190,2.7,,https://www.redbus.in/bus-tickets/suri-to-kolkata,Suri to Kolkata
ASHIRWAD BUS SERVICE PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:30,04:15,04h 45m,400,3.5,15,https://www.redbus.in/bus-tickets/suri-to-kolkata,Suri to Kolkata
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,450,4.4,29,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Seater (2+2),23:45,04:45,05h 00m,499,4.4,42,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Mayuri Express,AC Seater (2+2),23:15,04:30,05h 15m,278,4.2,21,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,05:10,05h 13m,365,4.1,22,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
City Express (Shinjini),AC Seater (2+3),23:50,04:55,05h 05m,370,3.4,35,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Parameswar Travels,A/C Seater Push Back (2+3),23:45,05:00,05h 15m,285,3.0,51,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Parameswar Travels,A/C Seater Push Back (2+3),23:59,05:00,05h 01m,285,2.8,49,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Basu Travels,A/C Seater / Sleeper (2+2),23:59,05:00,05h 01m,339,3.5,30,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels (Mayuri),A/C Seater (2+2),23:15,04:00,04h 45m,365,4.5,18,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Snemita Paribahan (Bhorpet),AC Seater (2+2),23:55,04:45,04h 50m,390,3.7,29,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Santosh Bus Service,A/C Seater / Sleeper (2+2),23:59,05:30,05h 31m,279,2.3,45,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59,05:00,05h 01m,315,2.9,35,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Basu Travels,A/C Seater Push Back (2+3),23:30,04:30,05h 00m,499,3.4,20,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels(Angel),A/C Seater (2+2),23:58,05:10,05h 12m,315,2.9,24,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,05:00,05h 05m,399,2.9,4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,19:10,04h 40m,435,3.8,,https://www.redbus.in/bus-tickets/kolkata-to-suri,Kolkata to Suri
Maa Chandi Travels,A/C Seater / Sleeper (2+2),14:30,19:10,04h 40m,370,3.4,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Sneha Gold Bus Service,A/C Seater (2+3),16:30,21:30,05h 00m,250,4.5,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45,04:10,05h 25m,370,3.0,21,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Parameswar Travels,A/C Seater Push Back (2+3),18:10,23:15,05h 05m,285,3.2,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,03:45,04h 10m,420,2.8,17,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:00,04h 25m,475,1.6,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Parameswar Travels,A/C Seater Push Back (2+3),20:00,01:35,05h 35m,285,1.6,20,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Samanta Travels,A/C Seater (2+3),14:30,19:20,04h 50m,285,3.5,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Snemita Parisheba(SNEHA GOLD),AC Seater (2+3),16:40,21:10,04h 30m,352,3.4,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
City Express (Shinjini),AC Seater (2+3),22:45,04:10,05h 25m,320,3.5,21,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Satya Paribahan,A/C Seater (2+3),23:00,03:45,04h 45m,389,3.0,16,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),23:30,04:30,05h 00m,352,3.2,36,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Sree Jagannath Travels,A/C Seater Push Back (2+3),15:00,20:00,05h 00m,278,2.7,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Satya Paribahan,A/C Seater (2+3),23:30,03:40,04h 10m,342,1.8,8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Snemita Parisheba,AC Seater (2+3),17:00,21:30,04h 30m,352,2.6,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:15,18:00,03h 45m,486,4.4,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),14:30,18:30,04h 00m,486,4.6,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
